seed	n_val	n_test	n_full	gt_in_prompt	chief_step@1_val	chief_step@1_test	chief_step@1_full	chief_agent@1_val	chief_agent@1_test	chief_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	12	29	58	False	0.16666666666666666	0.20689655172413793	0.2413793103448276	0.6666666666666666	0.6551724137931034	0.6206896551724138	0.20689655172413793	0.6551724137931034	0.2413793103448276	0.6206896551724138
2	12	29	58	False	0.0	0.3103448275862069	0.2413793103448276	0.5	0.6896551724137931	0.6206896551724138	0.3103448275862069	0.6896551724137931	0.2413793103448276	0.6206896551724138
3	12	29	58	False	0.25	0.20689655172413793	0.2413793103448276	0.5833333333333334	0.6206896551724138	0.6206896551724138	0.20689655172413793	0.6206896551724138	0.2413793103448276	0.6206896551724138
4	12	29	58	False	0.3333333333333333	0.27586206896551724	0.2413793103448276	0.9166666666666666	0.5517241379310345	0.6206896551724138	0.27586206896551724	0.5517241379310345	0.2413793103448276	0.6206896551724138
5	12	29	58	False	0.16666666666666666	0.27586206896551724	0.2413793103448276	0.5	0.6206896551724138	0.6206896551724138	0.27586206896551724	0.6206896551724138	0.2413793103448276	0.6206896551724138
6	12	29	58	False	0.4166666666666667	0.20689655172413793	0.2413793103448276	0.6666666666666666	0.6551724137931034	0.6206896551724138	0.20689655172413793	0.6551724137931034	0.2413793103448276	0.6206896551724138
7	12	29	58	False	0.3333333333333333	0.27586206896551724	0.2413793103448276	0.75	0.5517241379310345	0.6206896551724138	0.27586206896551724	0.5517241379310345	0.2413793103448276	0.6206896551724138
8	12	29	58	False	0.08333333333333333	0.27586206896551724	0.2413793103448276	0.5	0.5862068965517241	0.6206896551724138	0.27586206896551724	0.5862068965517241	0.2413793103448276	0.6206896551724138
9	12	29	58	False	0.16666666666666666	0.27586206896551724	0.2413793103448276	0.5833333333333334	0.5862068965517241	0.6206896551724138	0.27586206896551724	0.5862068965517241	0.2413793103448276	0.6206896551724138
10	12	29	58	False	0.16666666666666666	0.13793103448275862	0.2413793103448276	0.8333333333333334	0.5517241379310345	0.6206896551724138	0.13793103448275862	0.5517241379310345	0.2413793103448276	0.6206896551724138
11	12	29	58	False	0.16666666666666666	0.27586206896551724	0.2413793103448276	0.6666666666666666	0.6896551724137931	0.6206896551724138	0.27586206896551724	0.6896551724137931	0.2413793103448276	0.6206896551724138
12	12	29	58	False	0.3333333333333333	0.20689655172413793	0.2413793103448276	0.5833333333333334	0.5862068965517241	0.6206896551724138	0.20689655172413793	0.5862068965517241	0.2413793103448276	0.6206896551724138
13	12	29	58	False	0.16666666666666666	0.27586206896551724	0.2413793103448276	0.5	0.6206896551724138	0.6206896551724138	0.27586206896551724	0.6206896551724138	0.2413793103448276	0.6206896551724138
14	12	29	58	False	0.25	0.3103448275862069	0.2413793103448276	0.5	0.6551724137931034	0.6206896551724138	0.3103448275862069	0.6551724137931034	0.2413793103448276	0.6206896551724138
15	12	29	58	False	0.0	0.1724137931034483	0.2413793103448276	0.5	0.6206896551724138	0.6206896551724138	0.1724137931034483	0.6206896551724138	0.2413793103448276	0.6206896551724138
16	12	29	58	False	0.3333333333333333	0.20689655172413793	0.2413793103448276	0.5833333333333334	0.6206896551724138	0.6206896551724138	0.20689655172413793	0.6206896551724138	0.2413793103448276	0.6206896551724138
17	12	29	58	False	0.25	0.2413793103448276	0.2413793103448276	0.6666666666666666	0.6206896551724138	0.6206896551724138	0.2413793103448276	0.6206896551724138	0.2413793103448276	0.6206896551724138
18	12	29	58	False	0.16666666666666666	0.27586206896551724	0.2413793103448276	0.75	0.6206896551724138	0.6206896551724138	0.27586206896551724	0.6206896551724138	0.2413793103448276	0.6206896551724138
19	12	29	58	False	0.3333333333333333	0.20689655172413793	0.2413793103448276	0.5	0.6206896551724138	0.6206896551724138	0.20689655172413793	0.6206896551724138	0.2413793103448276	0.6206896551724138
20	12	29	58	False	0.5833333333333334	0.10344827586206896	0.2413793103448276	0.8333333333333334	0.5517241379310345	0.6206896551724138	0.10344827586206896	0.5517241379310345	0.2413793103448276	0.6206896551724138
