seed	n_val	n_test	n_full	gt_in_prompt	chief_step@1_val	chief_step@1_test	chief_step@1_full	chief_agent@1_val	chief_agent@1_test	chief_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	12	29	58	True	0.08333333333333333	0.034482758620689655	0.08620689655172414	0.5833333333333334	0.5172413793103449	0.5517241379310345	0.034482758620689655	0.5172413793103449	0.08620689655172414	0.5517241379310345
2	12	29	58	True	0.08333333333333333	0.13793103448275862	0.08620689655172414	0.25	0.6206896551724138	0.5517241379310345	0.13793103448275862	0.6206896551724138	0.08620689655172414	0.5517241379310345
3	12	29	58	True	0.08333333333333333	0.13793103448275862	0.08620689655172414	0.5833333333333334	0.5172413793103449	0.5517241379310345	0.13793103448275862	0.5172413793103449	0.08620689655172414	0.5517241379310345
4	12	29	58	True	0.08333333333333333	0.13793103448275862	0.08620689655172414	0.5833333333333334	0.5517241379310345	0.5517241379310345	0.13793103448275862	0.5517241379310345	0.08620689655172414	0.5517241379310345
5	12	29	58	True	0.0	0.13793103448275862	0.08620689655172414	0.5	0.5517241379310345	0.5517241379310345	0.13793103448275862	0.5517241379310345	0.08620689655172414	0.5517241379310345
6	12	29	58	True	0.08333333333333333	0.13793103448275862	0.08620689655172414	0.6666666666666666	0.4482758620689655	0.5517241379310345	0.13793103448275862	0.4482758620689655	0.08620689655172414	0.5517241379310345
7	12	29	58	True	0.0	0.06896551724137931	0.08620689655172414	0.75	0.5862068965517241	0.5517241379310345	0.06896551724137931	0.5862068965517241	0.08620689655172414	0.5517241379310345
8	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.5833333333333334	0.5517241379310345	0.5517241379310345	0.10344827586206896	0.5517241379310345	0.08620689655172414	0.5517241379310345
9	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.3333333333333333	0.5862068965517241	0.5517241379310345	0.10344827586206896	0.5862068965517241	0.08620689655172414	0.5517241379310345
10	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.5833333333333334	0.5517241379310345	0.5517241379310345	0.10344827586206896	0.5517241379310345	0.08620689655172414	0.5517241379310345
11	12	29	58	True	0.08333333333333333	0.06896551724137931	0.08620689655172414	0.5	0.5517241379310345	0.5517241379310345	0.06896551724137931	0.5517241379310345	0.08620689655172414	0.5517241379310345
12	12	29	58	True	0.0	0.06896551724137931	0.08620689655172414	0.75	0.4827586206896552	0.5517241379310345	0.06896551724137931	0.4827586206896552	0.08620689655172414	0.5517241379310345
13	12	29	58	True	0.0	0.1724137931034483	0.08620689655172414	0.5	0.5172413793103449	0.5517241379310345	0.1724137931034483	0.5172413793103449	0.08620689655172414	0.5517241379310345
14	12	29	58	True	0.0	0.13793103448275862	0.08620689655172414	0.8333333333333334	0.5862068965517241	0.5517241379310345	0.13793103448275862	0.5862068965517241	0.08620689655172414	0.5517241379310345
15	12	29	58	True	0.08333333333333333	0.034482758620689655	0.08620689655172414	0.6666666666666666	0.5172413793103449	0.5517241379310345	0.034482758620689655	0.5172413793103449	0.08620689655172414	0.5517241379310345
16	12	29	58	True	0.08333333333333333	0.13793103448275862	0.08620689655172414	0.4166666666666667	0.5172413793103449	0.5517241379310345	0.13793103448275862	0.5172413793103449	0.08620689655172414	0.5517241379310345
17	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.4166666666666667	0.5862068965517241	0.5517241379310345	0.10344827586206896	0.5862068965517241	0.08620689655172414	0.5517241379310345
18	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.5833333333333334	0.5517241379310345	0.5517241379310345	0.10344827586206896	0.5517241379310345	0.08620689655172414	0.5517241379310345
19	12	29	58	True	0.25	0.034482758620689655	0.08620689655172414	0.4166666666666667	0.6206896551724138	0.5517241379310345	0.034482758620689655	0.6206896551724138	0.08620689655172414	0.5517241379310345
20	12	29	58	True	0.08333333333333333	0.06896551724137931	0.08620689655172414	0.75	0.4827586206896552	0.5517241379310345	0.06896551724137931	0.4827586206896552	0.08620689655172414	0.5517241379310345
